day,kinko,Ptime,kokyaku,kokyaku_total,WD,core,starttime,endtime
44202,1208,0.002731481,381642,6678291,4,7.3,44202.05883,44202.06156
44202,1188,0.003506944,365500,14272200,4,6.3,44202.05885,44202.06236
44202,1346,0.002777778,287680,6678291,4,7.3,44202.06007,44202.06285
44202,1172,0.004305556,389675,14272200,4,6.3,44202.06198,44202.06628
44202,1267,0.004143519,431492,14272200,4,6.3,44202.06214,44202.06628
44202,1227,0.002905093,433066,6678291,4,7.3,44202.06214,44202.06505
44202,1174,0.004178241,414011,14272200,4,6.3,44202.06221,44202.06639
44202,1104,0.005196759,627091,14272200,4,6.3,44202.06265,44202.06785
44202,1123,0.004930556,538870,14272200,4,6.3,44202.06267,44202.0676
44202,1348,0.004861111,504483,14272200,4,6.3,44202.06306,44202.06792
44202,1370,0.003657407,662210,6678291,4,7.3,44202.06354,44202.0672
44202,1181,0.004039352,485939,14272200,4,6.3,44202.06464,44202.06868
44202,1396,0.003287037,716696,6678291,4,7.3,44202.06623,44202.06951
44202,1206,0.00431713,630731,14272200,4,6.3,44202.06931,44202.07362
44202,1358,0.005208333,1525358,6678291,4,7.3,44202.07216,44202.07737
44202,1394,0.004085648,933915,14272200,4,6.3,44202.07649,44202.08058
44203,1100,0.00244213,0,14272200,5,6.3,44203.05391,44203.05635
44203,1153,0.003877315,452484,14272200,5,6.3,44203.05693,44203.06081
44203,1188,0.003703704,365500,14272200,5,6.3,44203.05851,44203.06221
44203,1299,0.00193287,0,6678291,5,7.3,44203.05938,44203.06131
44203,1172,0.004375,389675,14272200,5,6.3,44203.06134,44203.06572
44203,1174,0.004293981,414011,14272200,5,6.3,44203.06146,44203.06575
44203,1104,0.005277778,627091,14272200,5,6.3,44203.06153,44203.06681
44203,1380,0.002488426,212294,6678291,5,7.3,44203.06218,44203.06466
44203,1123,0.005023148,538870,14272200,5,6.3,44203.06291,44203.06793
44203,1348,0.005219907,504483,14272200,5,6.3,44203.06313,44203.06834
44203,1267,0.003796296,431492,14272200,5,6.3,44203.06313,44203.06692
44203,1208,0.003020833,381642,6678291,5,7.3,44203.06336,44203.06638
44203,1181,0.004675926,485939,14272200,5,6.3,44203.06345,44203.06813
44203,1346,0.002939815,287680,6678291,5,7.3,44203.06405,44203.06699
44203,1227,0.002731481,433066,6678291,5,7.3,44203.0673,44203.07003
44203,1370,0.00369213,662210,6678291,5,7.3,44203.06769,44203.07138
44203,1396,0.003460648,716696,6678291,5,7.3,44203.06947,44203.07293
44203,1206,0.003900463,630731,14272200,5,6.3,44203.07013,44203.07403
44203,1394,0.004201389,933915,14272200,5,6.3,44203.07547,44203.07968
44203,1358,0.0053125,1525358,6678291,5,7.3,44203.07635,44203.08167
44204,1100,0.002094907,0,14272200,6,6.3,44204.05021,44204.0523
44204,1153,0.003946759,452484,14272200,6,6.3,44204.05307,44204.05701
44204,1188,0.003888889,365500,14272200,6,6.3,44204.05458,44204.05847
44204,1299,0.002233796,0,6678291,6,7.3,44204.05575,44204.05799
44204,1172,0.004074074,389675,14272200,6,6.3,44204.05704,44204.06111
44204,1267,0.003668981,431492,14272200,6,6.3,44204.05747,44204.06113
44204,1104,0.004872685,627091,14272200,6,6.3,44204.05789,44204.06277
44204,1380,0.00275463,212294,6678291,6,7.3,44204.05819,44204.06095
44204,1123,0.004467593,538870,14272200,6,6.3,44204.05838,44204.06285
44204,1174,0.003680556,414011,14272200,6,6.3,44204.05847,44204.06215
44204,1348,0.004895833,504483,14272200,6,6.3,44204.0588,44204.06369
44204,1208,0.003136574,381642,6678291,6,7.3,44204.05884,44204.06198
44204,1346,0.002766204,287680,6678291,6,7.3,44204.05994,44204.06271
44204,1181,0.004293981,485939,14272200,6,6.3,44204.06023,44204.06453
44204,1227,0.002893519,433066,6678291,6,7.3,44204.06111,44204.064
44204,1370,0.003773148,662210,6678291,6,7.3,44204.06269,44204.06646
44204,1206,0.003402778,630731,14272200,6,6.3,44204.066,44204.0694
44204,1396,0.003321759,716696,6678291,6,7.3,44204.06609,44204.06941
44204,1358,0.005185185,1525358,6678291,6,7.3,44204.07169,44204.07688
44204,1394,0.004166667,933915,14272200,6,6.3,44204.07205,44204.07622
44205,1100,0.002210648,0,14272200,7,6.3,44205.05016,44205.05237
44205,1153,0.003958333,452484,14272200,7,6.3,44205.05347,44205.05743
44205,1188,0.003518519,365500,14272200,7,6.3,44205.0545,44205.05802
44205,1299,0.002361111,0,6678291,7,7.3,44205.05568,44205.05804
44205,1172,0.004039352,389675,14272200,7,6.3,44205.0574,44205.06144
44205,1267,0.003564815,431492,14272200,7,6.3,44205.05806,44205.06162
44205,1104,0.004780093,627091,14272200,7,6.3,44205.05826,44205.06304
44205,1380,0.00255787,212294,6678291,7,7.3,44205.05856,44205.06112
44205,1208,0.003252315,381642,6678291,7,7.3,44205.05875,44205.062
44205,1174,0.003761574,414011,14272200,7,6.3,44205.05875,44205.06251
44205,1123,0.004513889,538870,14272200,7,6.3,44205.05894,44205.06345
44205,1346,0.002916667,287680,6678291,7,7.3,44205.05965,44205.06257
44205,1348,0.004803241,504483,14272200,7,6.3,44205.05994,44205.06475
44205,1181,0.004409722,485939,14272200,7,6.3,44205.06009,44205.0645
44205,1227,0.003009259,433066,6678291,7,7.3,44205.06209,44205.0651
44205,1370,0.003981481,662210,6678291,7,7.3,44205.06321,44205.06719
44205,1206,0.003703704,630731,14272200,7,6.3,44205.06449,44205.06819
44205,1396,0.003472222,716696,6678291,7,7.3,44205.06588,44205.06935
44205,1358,0.005289352,1525358,6678291,7,7.3,44205.07188,44205.07716
44205,1394,0.0040625,933915,14272200,7,6.3,44205.07262,44205.07668
44206,1100,0.004444444,0,14272200,1,6.3,44206.04407,44206.04852
44206,1299,0.002175926,0,6678291,1,7.3,44206.04547,44206.04765
44206,1153,0.004270833,452484,14272200,1,6.3,44206.04586,44206.05013
44206,1380,0.002407407,212294,6678291,1,7.3,44206.04804,44206.05045
44206,1188,0.003657407,365500,14272200,1,6.3,44206.04811,44206.05177
44206,1208,0.00318287,381642,6678291,1,7.3,44206.04876,44206.05194
44206,1346,0.002824074,287680,6678291,1,7.3,44206.0497,44206.05252
44206,1104,0.005300926,627091,14272200,1,6.3,44206.05035,44206.05565
44206,1172,0.004618056,389675,14272200,1,6.3,44206.05108,44206.05569
44206,1267,0.004375,431492,14272200,1,6.3,44206.05127,44206.05565
44206,1174,0.004641204,414011,14272200,1,6.3,44206.05185,44206.05649
44206,1227,0.002974537,433066,6678291,1,7.3,44206.05199,44206.05497
44206,1123,0.005451389,538870,14272200,1,6.3,44206.05267,44206.05813
44206,1348,0.005706019,504483,14272200,1,6.3,44206.0528,44206.05851
44206,1370,0.00400463,662210,6678291,1,7.3,44206.05285,44206.05685
44206,1181,0.004699074,485939,14272200,1,6.3,44206.05343,44206.05813
44206,1396,0.003368056,716696,6678291,1,7.3,44206.05824,44206.06161
44206,1206,0.003900463,630731,14272200,1,6.3,44206.05931,44206.06321
44206,1358,0.005972222,1525358,6678291,1,7.3,44206.06506,44206.07103
44206,1394,0.004953704,933915,14272200,1,6.3,44206.06917,44206.07412
44206,1260,0.0084375,2459345,6678291,1,7.3,44206.0722,44206.08064
44207,1100,0.002083333,0,14272200,2,6.3,44207.03303,44207.03512
44207,1299,0.001979167,0,6678291,2,7.3,44207.03439,44207.03637
44207,1153,0.003634259,452484,14272200,2,6.3,44207.03524,44207.03888
44207,1380,0.0021875,212294,6678291,2,7.3,44207.03622,44207.0384
44207,1208,0.002777778,381642,6678291,2,7.3,44207.03679,44207.03957
44207,1188,0.00380787,365500,14272200,2,6.3,44207.03691,44207.04072
44207,1104,0.004953704,627091,14272200,2,6.3,44207.03797,44207.04293
44207,1172,0.003865741,389675,14272200,2,6.3,44207.03809,44207.04196
44207,1267,0.003599537,431492,14272200,2,6.3,44207.03811,44207.04171
44207,1346,0.002743056,287680,6678291,2,7.3,44207.03811,44207.04086
44207,1227,0.002928241,433066,6678291,2,7.3,44207.0389,44207.04183
44207,1174,0.003773148,414011,14272200,2,6.3,44207.03899,44207.04277
44207,1123,0.004606481,538870,14272200,2,6.3,44207.03971,44207.04432
44207,1348,0.004398148,504483,14272200,2,6.3,44207.04007,44207.04447
44207,1370,0.004259259,662210,6678291,2,7.3,44207.04014,44207.0444
44207,1181,0.003518519,485939,14272200,2,6.3,44207.04234,44207.04586
44207,1396,0.003263889,716696,6678291,2,7.3,44207.04303,44207.0463
44207,1206,0.003229167,630731,14272200,2,6.3,44207.04529,44207.04852
44207,1358,0.005231481,1525358,6678291,2,7.3,44207.04719,44207.05242
44207,1394,0.004039352,933915,14272200,2,6.3,44207.0509,44207.05494
44207,1260,0.008263889,2459345,6678291,2,7.3,44207.05356,44207.06183
44207,1356,0.008159722,2566335,14272200,2,6.3,44207.05672,44207.06488
44208,1100,0.001990741,0,14272200,3,6.3,44208.04999,44208.05198
44208,1153,0.00380787,452484,14272200,3,6.3,44208.05223,44208.05604
44208,1188,0.003506944,365500,14272200,3,6.3,44208.05328,44208.05678
44208,1172,0.004548611,389675,14272200,3,6.3,44208.05542,44208.05997
44208,1104,0.005601852,627091,14272200,3,6.3,44208.05542,44208.06102
44208,1299,0.002106481,0,6678291,3,7.3,44208.05565,44208.05775
44208,1123,0.005173611,538870,14272200,3,6.3,44208.05622,44208.06139
44208,1267,0.003668981,431492,14272200,3,6.3,44208.05633,44208.06
44208,1174,0.004861111,414011,14272200,3,6.3,44208.05691,44208.06177
44208,1208,0.003055556,381642,6678291,3,7.3,44208.05735,44208.06041
44208,1380,0.002592593,212294,6678291,3,7.3,44208.05749,44208.06008
44208,1348,0.004791667,504483,14272200,3,6.3,44208.05815,44208.06294
44208,1346,0.002824074,287680,6678291,3,7.3,44208.0586,44208.06142
44208,1181,0.004363426,485939,14272200,3,6.3,44208.05878,44208.06315
44208,1370,0.004143519,662210,6678291,3,7.3,44208.06073,44208.06487
44208,1227,0.003020833,433066,6678291,3,7.3,44208.06075,44208.06377
44208,1206,0.00349537,630731,14272200,3,6.3,44208.06308,44208.06657
44208,1396,0.003136574,716696,6678291,3,7.3,44208.06407,44208.06721
44208,1394,0.004178241,933915,14272200,3,6.3,44208.06852,44208.0727
44208,1358,0.005185185,1525358,6678291,3,7.3,44208.06931,44208.07449
44208,1260,0.008148148,2459345,6678291,3,7.3,44208.07498,44208.08313
44209,1100,0.002222222,0,14272200,4,6.3,44209.05873,44209.06095
44209,1299,0.002025463,0,6678291,4,7.3,44209.05946,44209.06148
44209,1153,0.00380787,452484,14272200,4,6.3,44209.0613,44209.0651
44209,1380,0.00275463,212294,6678291,4,7.3,44209.06191,44209.06466
44209,1188,0.003900463,365500,14272200,4,6.3,44209.06221,44209.06611
44209,1208,0.003564815,381642,6678291,4,7.3,44209.06331,44209.06688
44209,1346,0.00306713,287680,6678291,4,7.3,44209.06402,44209.06708
44209,1172,0.004340278,389675,14272200,4,6.3,44209.06587,44209.07021
44209,1267,0.004212963,431492,14272200,4,6.3,44209.06589,44209.0701
44209,1227,0.003206019,433066,6678291,4,7.3,44209.06615,44209.06935
44209,1174,0.004074074,414011,14272200,4,6.3,44209.06637,44209.07044
44209,1104,0.004976852,627091,14272200,4,6.3,44209.06683,44209.07181
44209,1123,0.00474537,538870,14272200,4,6.3,44209.06688,44209.07162
44209,1348,0.004675926,504483,14272200,4,6.3,44209.0672,44209.07188
44209,1370,0.003819444,662210,6678291,4,7.3,44209.06729,44209.07111
44209,1181,0.004212963,485939,14272200,4,6.3,44209.06883,44209.07304
44209,1396,0.003078704,716696,6678291,4,7.3,44209.07122,44209.07429
44209,1206,0.003553241,630731,14272200,4,6.3,44209.07397,44209.07752
44209,1358,0.005266204,1525358,6678291,4,7.3,44209.07688,44209.08214
44210,1100,0.002164352,0,14272200,5,6.3,44210.05025,44210.05242
44210,1299,0.002534722,0,6678291,5,7.3,44210.05215,44210.05469
44210,1153,0.004178241,452484,14272200,5,6.3,44210.05348,44210.05766
44210,1380,0.002395833,212294,6678291,5,7.3,44210.05431,44210.0567
44210,1188,0.003854167,365500,14272200,5,6.3,44210.0547,44210.05855
44210,1208,0.003217593,381642,6678291,5,7.3,44210.05502,44210.05824
44210,1346,0.002905093,287680,6678291,5,7.3,44210.05648,44210.05939
44210,1172,0.004548611,389675,14272200,5,6.3,44210.05708,44210.06163
44210,1123,0.004780093,538870,14272200,5,6.3,44210.05806,44210.06284
44210,1267,0.004421296,431492,14272200,5,6.3,44210.05819,44210.06262
44210,1227,0.003009259,433066,6678291,5,7.3,44210.05831,44210.06132
44210,1104,0.005358796,627091,14272200,5,6.3,44210.05831,44210.06367
44210,1174,0.004398148,414011,14272200,5,6.3,44210.05831,44210.06271
44210,1370,0.003946759,662210,6678291,5,7.3,44210.05863,44210.06258
44210,1348,0.004479167,504483,14272200,5,6.3,44210.05938,44210.06385
44210,1181,0.004027778,485939,14272200,5,6.3,44210.06054,44210.06457
44210,1396,0.003391204,716696,6678291,5,7.3,44210.06166,44210.06505
44210,1206,0.003148148,630731,14272200,5,6.3,44210.06507,44210.06822
44210,1358,0.005347222,1525358,6678291,5,7.3,44210.06795,44210.0733
44210,1394,0.003738426,933915,14272200,5,6.3,44210.07029,44210.07403
44210,1260,0.008020833,2459345,6678291,5,7.3,44210.07485,44210.08287
44211,1100,0.002083333,0,14272200,6,6.3,44211.05007,44211.05215
44211,1153,0.004027778,452484,14272200,6,6.3,44211.05321,44211.05723
44211,1188,0.003368056,365500,14272200,6,6.3,44211.05434,44211.05771
44211,1299,0.002106481,0,6678291,6,7.3,44211.05613,44211.05824
44211,1172,0.004131944,389675,14272200,6,6.3,44211.05659,44211.06072
44211,1267,0.003796296,431492,14272200,6,6.3,44211.05745,44211.06125
44211,1123,0.0046875,538870,14272200,6,6.3,44211.05745,44211.06214
44211,1104,0.0053125,627091,14272200,6,6.3,44211.05767,44211.06299
44211,1380,0.002523148,212294,6678291,6,7.3,44211.05784,44211.06036
44211,1208,0.003217593,381642,6678291,6,7.3,44211.0583,44211.06152
44211,1174,0.00380787,414011,14272200,6,6.3,44211.05832,44211.06213
44211,1348,0.004930556,504483,14272200,6,6.3,44211.05931,44211.06424
44211,1346,0.003263889,287680,6678291,6,7.3,44211.05938,44211.06264
44211,1181,0.004166667,485939,14272200,6,6.3,44211.06005,44211.06421
44211,1227,0.002789352,433066,6678291,6,7.3,44211.06157,44211.06436
44211,1370,0.003958333,662210,6678291,6,7.3,44211.06185,44211.06581
44211,1206,0.003553241,630731,14272200,6,6.3,44211.06457,44211.06813
44211,1396,0.003402778,716696,6678291,6,7.3,44211.06593,44211.06933
44211,1358,0.005324074,1525358,6678291,6,7.3,44211.07041,44211.07573
44211,1394,0.004085648,933915,14272200,6,6.3,44211.07168,44211.07576
44212,1100,0.002175926,0,14272200,7,6.3,44212.06192,44212.0641
44212,1299,0.002349537,0,6678291,7,7.3,44212.06299,44212.06534
44212,1153,0.003935185,452484,14272200,7,6.3,44212.06476,44212.06869
44212,1380,0.002534722,212294,6678291,7,7.3,44212.06564,44212.06817
44212,1188,0.003530093,365500,14272200,7,6.3,44212.06566,44212.06919
44212,1208,0.003032407,381642,6678291,7,7.3,44212.06624,44212.06927
44212,1346,0.00287037,287680,6678291,7,7.3,44212.06743,44212.0703
44212,1172,0.004212963,389675,14272200,7,6.3,44212.06897,44212.07318
44212,1267,0.00380787,431492,14272200,7,6.3,44212.06946,44212.07326
44212,1227,0.002824074,433066,6678291,7,7.3,44212.0695,44212.07233
44212,1123,0.004768519,538870,14272200,7,6.3,44212.0697,44212.07447
44212,1174,0.004247685,414011,14272200,7,6.3,44212.0697,44212.07395
44212,1104,0.00525463,627091,14272200,7,6.3,44212.06999,44212.07524
44212,1348,0.004988426,504483,14272200,7,6.3,44212.07034,44212.07532
44212,1370,0.005324074,662210,6678291,7,7.3,44212.07054,44212.07587
44212,1181,0.004166667,485939,14272200,7,6.3,44212.07211,44212.07627
44212,1396,0.003171296,716696,6678291,7,7.3,44212.07438,44212.07755
44212,1206,0.003680556,630731,14272200,7,6.3,44212.07671,44212.08039
44213,1100,0.003865741,0,14272200,1,6.3,44213.04402,44213.04788
44213,1299,0.002199074,0,6678291,1,7.3,44213.04536,44213.04756
44213,1153,0.004375,452484,14272200,1,6.3,44213.04622,44213.05059
44213,1380,0.002372685,212294,6678291,1,7.3,44213.04793,44213.0503
44213,1188,0.003981481,365500,14272200,1,6.3,44213.04814,44213.05212
44213,1208,0.003657407,381642,6678291,1,7.3,44213.04918,44213.05284
44213,1346,0.003171296,287680,6678291,1,7.3,44213.04943,44213.0526
44213,1172,0.00587963,389675,14272200,1,6.3,44213.05029,44213.05617
44213,1104,0.005949074,627091,14272200,1,6.3,44213.05054,44213.05649
44213,1267,0.004884259,431492,14272200,1,6.3,44213.05146,44213.05634
44213,1174,0.004606481,414011,14272200,1,6.3,44213.05157,44213.05618
44213,1348,0.005231481,504483,14272200,1,6.3,44213.05163,44213.05686
44213,1227,0.002962963,433066,6678291,1,7.3,44213.05221,44213.05517
44213,1370,0.003726852,662210,6678291,1,7.3,44213.05265,44213.05638
44213,1123,0.005358796,538870,14272200,1,6.3,44213.05311,44213.05847
44213,1181,0.004837963,485939,14272200,1,6.3,44213.05406,44213.0589
44213,1396,0.003240741,716696,6678291,1,7.3,44213.05808,44213.06132
44213,1206,0.003969907,630731,14272200,1,6.3,44213.05868,44213.06265
44213,1358,0.006435185,1525358,6678291,1,7.3,44213.06546,44213.0719
44213,1394,0.004560185,933915,14272200,1,6.3,44213.06892,44213.07348
44213,1260,0.008321759,2459345,6678291,1,7.3,44213.07222,44213.08054
44214,1100,0.002164352,0,14272200,2,6.3,44214.04678,44214.04895
44214,1153,0.003576389,452484,14272200,2,6.3,44214.04884,44214.05242
44214,1188,0.004212963,365500,14272200,2,6.3,44214.05031,44214.05453
44214,1299,0.002083333,0,6678291,2,7.3,44214.05191,44214.05399
44214,1172,0.004074074,389675,14272200,2,6.3,44214.0523,44214.05638
44214,1267,0.003831019,431492,14272200,2,6.3,44214.05258,44214.05641
44214,1104,0.005231481,627091,14272200,2,6.3,44214.05293,44214.05816
44214,1123,0.004895833,538870,14272200,2,6.3,44214.05307,44214.05796
44214,1348,0.004965278,504483,14272200,2,6.3,44214.05334,44214.05831
44214,1174,0.004259259,414011,14272200,2,6.3,44214.05355,44214.05781
44214,1380,0.00224537,212294,6678291,2,7.3,44214.05372,44214.05596
44214,1208,0.002928241,381642,6678291,2,7.3,44214.05382,44214.05675
44214,1346,0.002592593,287680,6678291,2,7.3,44214.05523,44214.05782
44214,1181,0.004212963,485939,14272200,2,6.3,44214.05568,44214.0599
44214,1227,0.002824074,433066,6678291,2,7.3,44214.05729,44214.06012
44214,1370,0.003773148,662210,6678291,2,7.3,44214.05763,44214.0614
44214,1206,0.00318287,630731,14272200,2,6.3,44214.05963,44214.06281
44214,1396,0.003194444,716696,6678291,2,7.3,44214.05999,44214.06318
44214,1358,0.004976852,1525358,6678291,2,7.3,44214.06433,44214.06931
44214,1394,0.003935185,933915,14272200,2,6.3,44214.06522,44214.06916
44214,1260,0.007893519,2459345,6678291,2,7.3,44214.07088,44214.07877
44214,1356,0.008356481,2566335,14272200,2,6.3,44214.07184,44214.0802
44215,1100,0.002407407,0,14272200,3,6.3,44215.05404,44215.05645
44215,1299,0.00212963,0,6678291,3,7.3,44215.05579,44215.05792
44215,1153,0.004074074,452484,14272200,3,6.3,44215.05722,44215.0613
44215,1380,0.002280093,212294,6678291,3,7.3,44215.05794,44215.06022
44215,1208,0.003032407,381642,6678291,3,7.3,44215.05854,44215.06157
44215,1188,0.003599537,365500,14272200,3,6.3,44215.05869,44215.06229
44215,1346,0.002974537,287680,6678291,3,7.3,44215.05988,44215.06286
44215,1172,0.004328704,389675,14272200,3,6.3,44215.06134,44215.06567
44215,1227,0.002986111,433066,6678291,3,7.3,44215.06159,44215.06457
44215,1370,0.003981481,662210,6678291,3,7.3,44215.06194,44215.06593
44215,1174,0.003946759,414011,14272200,3,6.3,44215.06234,44215.06628
44215,1267,0.003657407,431492,14272200,3,6.3,44215.06245,44215.06611
44215,1104,0.005127315,627091,14272200,3,6.3,44215.06245,44215.06758
44215,1348,0.004976852,504483,14272200,3,6.3,44215.06278,44215.06775
44215,1123,0.004791667,538870,14272200,3,6.3,44215.06278,44215.06757
44215,1181,0.004178241,485939,14272200,3,6.3,44215.06425,44215.06843
44215,1396,0.003125,716696,6678291,3,7.3,44215.06728,44215.07041
44215,1206,0.003634259,630731,14272200,3,6.3,44215.0692,44215.07284
44215,1358,0.005104167,1525358,6678291,3,7.3,44215.07251,44215.07762
44215,1394,0.004016204,933915,14272200,3,6.3,44215.07471,44215.07873
44216,1299,0.002013889,0,6678291,4,7.3,44216.05236,44216.05438
44216,1380,0.00244213,212294,6678291,4,7.3,44216.05355,44216.056
44216,1100,0.002326389,0,14272200,4,6.3,44216.05391,44216.05624
44216,1208,0.00306713,381642,6678291,4,7.3,44216.05517,44216.05824
44216,1346,0.002916667,287680,6678291,4,7.3,44216.05543,44216.05834
44216,1153,0.0040625,452484,14272200,4,6.3,44216.05698,44216.06104
